tweet,sentiment
Waw 4 Komposisi Penduduk IKN Nusantara Jumlahnya Capai 200 Ribu Orang di 2024 https://t.co/ztJkqzAH0T #Samarinda\xe2\x80\xa6 https://t.co/ugW5rB7UOv,positive
@BergetarNusa @maryshelparaiso Dukung IKN semoga makin maju Jawa Timur Dukung Pembangunan IKN #KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/tsZkFHNTgT,positive
IKN berkonsep ramah lingkungan. Dukung Pembangunan IKN\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/V5deOBESlt,positive
@FGelael @maryshelparaiso Kami sebagai warga Jawa Timur juga turut mendukung penuh pembangunan IKN.\xe2\x80\xa6 https://t.co/RzyCHUAQtG,positive
Eropa nangis liat Batu Bara dijadikan dinding pembatas jalan di IKN. \xf0\x9f\x98\x82,negative
@MypMyp33657035 Batalkan proyek IKN,negative
IKN Nusantara Untuk kesejahteraan rakyat \n #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/M9UA2Q8yPT,positive
Konsep IKN komitmen pemerintah terhadap pembangunan berkelanjutan\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/cQhRDKlihA,positive
Mantap Dukung IKN Nusantara dengan Konsep Masa Depan untuk Kejayaan Indonesia. \n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/5pGmRbwbs,positive
@StephanChain2: Indonesia hebat \n #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #Duku\xe2\x80\xa6,positive
@RahmanMustaki98 sukseskan IKN Nusantara\n-Jambi-\n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/4hodE311ou,positive
@jiwa_tertukar: @maryshelparaiso mahasiswa Jawa Timur dukung penuh IKN bersama wujudkan smart city\n#KotaDuniaUntukSemua #IKNSejahteraka\xe2\x80\xa6,positive
Tiga Manfaat Besar IKN Untuk Perekonomian Indonesia \n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/rx56OGscOA,positive
@OposisiCerdas Buang buang biaya apa fungsinya coba kepala desa ke IKN mau investasi apa mereka,negative
@AnidraAyt: Tawarkan ke Investor HGB IKN 80 hingga 160 Tahun BPN: Kita Akan Berikan Kemudahan\n\n#GoyanganPolitikRezim\n#GoyanganPolitikRe\xe2\x80\xa6,negative
#uPPdate dari Balikpapan (2/11) PTPP menandatangani dua kontrak pekerjaan di IKN \xe2\x9c\xa8\xef\xb8\x8f\n\nDua kontrak tersebut adalah P\xe2\x80\xa6 https://t.co/ez5ovyUgsa,positive
@papa_loren: Pemerintah Targetkan IKN Dihuni 200 Ribu Orang pada 2024.\n\nDr 200rb itu temen sodara tante ponakan adek mertus JETLI a\xe2\x80\xa6,positive
Pembangunan Infrastrukturn IKN Nusantara dilaksanakan secara bertahap.\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/t13CyhC6dE,positive
@maryshelparaiso Masyarakat Jawa Timur dukung pembangunan IKN Nusantara #JokowiBapakInfrastruktur\xe2\x80\xa6 https://t.co/gPHcuoCdVt,positive
Dukung pembangunan IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/rrDhV5ozOK,positive
@FGelael: @berita_mineral @maryshelparaiso IKN siap bersaing dalam sektor pariwisata Jawa Timur dukung #KotaDuniaUntukSemua #IKNSejahter\xe2\x80\xa6,positive
Masyarkat mendukung pembangunan IKN\nKepulauan Bangka Belitung\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/T776pvOWQ0,positive
@OposisiCerdas Gelap gulita tapi IKN jln terus,negative
Tiga manfaat ikn untuk perekonomian indonesia.\nBanten\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/RselWqczYL,positive
Nyatanya Elon Musk lebih suka beli Twitter dari pada IKN\nPadahal Twitter lebih mahal\nInvestor gak bodoh https://t.co/y7HKvyKDV5,negative
@berita_mineral: @maryshelparaiso IKN akan bawa manfaat positiveke seluruh wilayah juga jawa timur #JokowiBapakInfrastruktur #KotaDuniaU\xe2\x80\xa6,positive
@keuangannews_id Kenapa musti ngutus prabowo jawaban nya sederhana datang sendiri ketemu mas elon untuk invest IKN\xe2\x80\xa6 https://t.co/vCRgsn2lwI,negative
@Kaitlyn53504017 IKN Nusantara memajukan Indonesia\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/5xdXzRYJde,positive
IKN akan jadi kota kebanggaan Indonesia #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/sgn0JEDA8,positive
@bakpiaduren @idextratime Bangun ikn \xf0\x9f\x98\x82,positive
IKN Anakn jadi representasu bangsa yang unggul \n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/P69mVU0hFe,positive
Semakin ramai masyarakat mendukung IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/7K74kuq6OS,positive
@maryshelparaiso smart forest city konsep ini menarik para akademisi di Jawa Timur untuk ikut mendukung IKN\xe2\x80\xa6 https://t.co/Z8uF9vDDrh,positive
@keuangannews_id: IKN- Presiden Sudah Berada di Jalan Buntu! https://t.co/gejEF0Qdph,negative
@maryshelparaiso: Masyarakat Jawa Timur mendukung pembangunan IKN Nusantara karena membawa manfaat besar untuk perekonomian Indonesia #K\xe2\x80\xa6,positive
~Nusa Tenggara Timur~\nIKN Nusantara akan menjadi kota yang luar biasa \xf0\x9f\x91\x8d\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/TzKeQW877Z,positive
Masyarakat Kalimantan Timur sangat berterima kasih kepada presiden jokowi atas pembangunan IKN Nusantara https: #JokowiHebat Polresta Balam,positive
PGI kukar dukung MPR RI keluarkan ketetapan IKN Nusantara\n\nMalut - Maluku Utara\n\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/7W8MsV7Cv9,positive
@berita_mineral @maryshelparaiso Membuka lapangan kerja baru masyarakat Jawa Timur mendukung IKN Nusantara\xe2\x80\xa6 https://t.co/zSMdRXeTdD,positive
Konsep IKN akan ramah lingkungan mari mendukung agar semuanya berjalan dengan lancar. Rakyat Nusa Tenggara Timur d\xe2\x80\xa6 https://t.co/eAHupZbM5u,positive
@NandaShanum: @KathyJo49714916 @maryshelparaiso Kami sebagai warga Jawa Timur juga turut mendukung penuh pembangunan IKN. #JokowiBapakIn\xe2\x80\xa6,positive
@Prapti65609886: @___my_mine Gimana ni si Dayak kan kang Edi Mulyadi dah kadung masuk penjara gegara orang Dayak protes gaterima jk dar\xe2\x80\xa6,negative
IKN Nusantara jadi representasi bangsa yang unggul\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/79Zm9QZoaU,positive
Pemerintah Targetkan IKN Dihuni 20 Ribu Orang Pada 2024.\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/EdOwJWIEG1,positive
Tetap memperhatikan aspek lingkungan menjadi poin penting pembangunan IKN Nusantara\nJambi\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/DOcSUKz8ee,positive
IKN berikan peluang usaha bagi UMKM #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/3LYCJFojMp,positive
Jokowi Luncurkan Jagat Nusantara Metaverse di IKN https://t.co/8wrEMCGued,positive
@RyaWiedy Tdk peduli walaupun hasil ngutang ngemis gadaikan negara ga peduli walapun rakyatnya susah yg penting\xe2\x80\xa6 https://t.co/owqNjp6EkG,negative
IKN berkonsep ramah lingkungan sehingga tidak mengganggu hutan Kalimantan. \nSumatera Utara\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/zm8VkPwpwC,positive
@Muhammad_Saewad: Kenapa hanya gara-gara IKN kok seperti ini? https://t.co/DKfBNVwnRv,negative
@Kimi58486332: IKN lebih penting dari entaskan Kemiskinan mas Joko @jokowi  ? Menggenaskan masse https://t.co/X6quciisrJ,negative
IKN mengusung konsep forest city #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/DTTITpDw5c,positive
pemerintah targetkan IKN dihuni 200 ribu orang pada 2024\n\nMalut - Maluku Utara\n\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/NnTmcKoZiL,positive
@BergetarNusa: @maryshelparaiso IKN bawa dampak Jawa Timur yang LEBIH BAIK #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataan\xe2\x80\xa6,positive
Masyarakat Kaltim Dukung Pembangunan IKN Nusantara\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/znChAm7zyh,positive
Pembangunan Infrastruktur IKN Nusantara Di Laksanakan Secara Beratahap Dengan Mengusung Konsep Future Smart Forest\xe2\x80\xa6 https://t.co/Hg2eTan57S,positive
@Merdekasatu1 @maryshelparaiso IKN adalah solusi utk Indonesia semakin maju. Salam damai dari Jawa Timur\xe2\x80\xa6 https://t.co/7gAzhigqEI,positive
tokoh agama indon= dukun=ikn nusantara indon: JELAS JG HAFALMENGINGAT JG TERUS JG jadi ISIS SERBAGUNA= TERRORIST S\xe2\x80\xa6 https://t.co/5tlG9oU3pY,negative
Dengan luas lk 25 hektar Persemaian Mentawir ditargetkan mampu memproduksi bibit sampai 15 juta tanaman/tahun.\n\nYa\xe2\x80\xa6 https://t.co/dhUEzX0MD6,positive
Dukung IKN Nusantara Untuk Pemerataan Pembangunan \n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/NxngH7Ut67,positive
Tiga mandaat Besar IKN Untuk Perekonomian Indonesia \n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/t15omFlMZf,positive
@KathyJo49714916: @maryshelparaiso IKN smart city siap bersaing Jawa Timur dukung terus #KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6,positive
Bambang memperkirakan populasi IKN akan mencapai 200 ribu penduduk pada tahun 2024 nanti. Menurut Bambang jumlah t\xe2\x80\xa6 https://t.co/tfrALZPnWx,positive
@AbahBen3: @___my_mine Seharusnya mereka dr dulu sadar tanah dan budaya mereka akan tergusur bila IKN jadi. Karna ibu kota baru akan di\xe2\x80\xa6,negative
IKN kota masa depan. Dukung Pembangunan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/vaIgVSwthA,positive
@msaid_didu Udah.....bangun cepetan.\nASN di Departemen2 cepetan suruh pindah.\nGw proyeksikan akan muncul keributan2\xe2\x80\xa6 https://t.co/QECmu6180j,negative
Dukung terus IKN Nusantara \n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/v7RM3ko43q,positive
Mantap IKN berikan banyak dampak positive\nKepulauan Bangka Belitung\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/oAiUqczu8J,positive
@antaranews: Enam ribu kepala desa se-Indonesia dijadwalkan kunjungi IKN https://t.co/P1SeTMURPa,positive
Pembangunan IKN sebagai momentum kemajuan bangsa Indonesia. #PembangunanIKN https://t.co/4MSM7eXu6C,positive
Pgi kukar dukung ketetapan tentang ikn.\nBanten\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/DQXG4mpnHj,positive
@Merdekasatu1: @maryshelparaiso IKN berpotensi bikin Indonesia jadi pusat teknologi? Mantap ga tuh. Yuk dukung pembangunan IKN Salam Ja\xe2\x80\xa6,positive
IKN Memberi dampak positivebagi sektor ekonomi #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/MVk3gP9Wp8,positive
@KotaNusantara @HusnaNur01 Mantap IKN ada air terjunnya nantinya akan jadi t4 wisata itu bagi warga ibukota IKN,positive
Halo #SahabatPUPR! Siapa disini yang sering update progres pembangunan Ibu Kota Negara (IKN) Nusantara di Kalimant\xe2\x80\xa6 https://t.co/pGOTZroa5C,positive
Memajukan Indonesia dengan IKN Nusantara \n\nDKI Jakarta \n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/PETRcNOG5c,positive
IKN meningkatkan ekonomi RI #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/O1JVPRMAWG,positive
Tiga manfaat besar IKN untuk perekonomian Indonesia\n\nSumatera Barat\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/VgnPCWIdV,positive
@SuciRanii: Pembangunan IKN sebagai momentum kemajuan bangsa Indonesia. #PembangunanIKN https://t.co/4MSM7eXu6C,positive
Pemerintah Targetkan IKN dihuni 200 ribu orang pada 2024! Papua dukung IKN Nusantara\n\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/CyzXzlWHJG,positive
Dukung IKN Akan Meningkatkan Ekonomi #KotaDuniaUntukSemua Bengkulu mendukung,positive
IKN Nusantara berikan dampak ekonomi yang meningkat Jambi #KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/n1HszcOsJT,positive
@inklusif_kolab: Arsjad Rasjid menjelaskan selain mengajak para pengusaha global untuk datang ke forum G20 dan B20 pada November dirin\xe2\x80\xa6,positive
160 TAHUN TANPA HARUS MENURUNKN BALA TENTARA SEPERTI VOC YA VOC MENJAJAH NEGARA INI DENGAN MENURUNKAN JUTAAN TENTA\xe2\x80\xa6 https://t.co/XnyxE41bUr,negative
Ikn berkonsep ramah lingkungan.\nBanten\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/qSnJCpnF1P,positive
@kang___L belanda kuasai indonesia pakai berperang ini demi ambisi IKN malah gadaikan negeri https://t.co/xZqxPr2gX3,negative
@FGelael: @maryshelparaiso dibangunnya IKN Nusantara di dukung semua elemen masyarakat di Jawa Timur IKN akan membawa Indonesia semakin\xe2\x80\xa6,positive
Kementerian PUPR telah menekan kontrak pembangunan Istana Negara di IKN Nusantara senilai Rp29 triliun.\xe2\x80\xa6 https://t.co/BunizQ5fcK,positive
@Merdekasatu1 @maryshelparaiso IKN memiliki tujuan baik Arek Jawa Timur dukung pembangunan IKN yang bermanfaat bagi\xe2\x80\xa6 https://t.co/UKLmoFtRNR,positive
Ini bukan sesuatu yang di awang-awang presiden akan membumikan di mana IKN menjadi pertumbuhan ekonomi baru dan in\xe2\x80\xa6 https://t.co/qoevtPYEAz,negative
@LindaPa68332859 sukseskan IKN Nusantara\n-Jambi-\n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/hE2eopfMvw,positive
Ayo dukung IKN Nusantara segera tuntas pada tahun 2045 #KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/ejNbDcAk6d,positive
Dengan penandatangan dua kontrak ini PTPP menjadi kontraktor dengan perolehan nilai kontrak terbanyak di IKN untuk\xe2\x80\xa6 https://t.co/Fh4L7ctlVw,positive
@arunariftan: @hnurwahid @GardaGerilya_GP Ini yg kemarin provokasi masyarakat kaltimancam2 org yg ga sejalan dgn mafia IKNngaku2 org d\xe2\x80\xa6,negative
Kadin saat menghadiri Konferensi di Arab mengajak para pengusaha melakukan investasi di IKN #b20 #arsjadrasjid\xe2\x80\xa6 https://t.co/IN6AOBBE3C,positive
IKN Nusantara membuat Indonesia makin maju \n\nDKI Jakarta \n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/rHAGE1h14C,positive
Pemerintah mulai menyusun rencana pengembangan infrastruktur bagi penduduk di Ibu Kota Nusantara (IKN). Kepala Otor\xe2\x80\xa6 https://t.co/P2XRizohBs,positive
@abu_waras: VOC Menikmati Tanah Batavia selama 360 Tahun Ternyata HGB bisa menikmati tanah di IKN selama 160 Tahun.\n\nKeprok Barudak! ht\xe2\x80\xa6,negative
Wapres Tawarkan Investasi di IKN Nusantara ke Petinggi Dubai Holding\nhttps://t.co/jUGs1QFYHi,positive
Dukung MPR RI keluarkan ketetapan tentang IKN Nusantara\n\nGorontalo\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/5ML4H4Hhp8,positive
Dukung Pembangunan IKN\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/6E8xhrdmNE,positive
PGI Kukar dukung IKN Nusantara\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\n#IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/pvut1Hzcbj,positive
@ariefsyarief07 Untuk menyambut IKN Nusantara perlu adanya investasi dari para pengusaha global #b20 #arsjadrasjid\xe2\x80\xa6 https://t.co/0TnILCgTJO,positive
IKN dorong ekonomi Indonesia semakin maju\nKepulauan Bangka Belitung\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/9mh4MGfVgA,positive
Ibu Kota Negara (IKN) Baru Bukan Untuk Rakyat Tapi Proyek Oligarki Kap... https://t.co/lyTsxKJ0PV lewat @YouTube,negative
Siap mengawal pembangunan IKN Nusantara \n\nDKI Jakarta \n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/9DYbK2edGH,positive
Progres Pembangunan IKN terus menunjukkan kemajuan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/ZpS59wc5Fu,positive
IKN Nusantara menjadi pusat peradaban maju \n\nDKI Jakarta \n#KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/1e6nSqfXVO,positive
@ikur12_iwan @msaid_didu Ubah dulu UU nya dari dulu jauh sebelum Jkw juga pembagian hasil SDA timpang antara Kalim\xe2\x80\xa6 https://t.co/wgC90S5OKP,negative
IKN membanggakan Indonesia di mata Dunia  #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/MFvtlYXiyl,positive
IKN- Presiden Sudah Berada di Jalan Buntu! https://t.co/gejEF0Qdph,negative
@NidyaLuna: Awal tahun 2023 pembangunan IKN dimulai besar-besaran \n\nPersiapan pembangunan sudah dilakukam dr mulai kontrak proyek hingga\xe2\x80\xa6,positive
IKN Berdampak positiveBagi Kaltim \n#IbukotaNegara\n#IKN\n#SemangatNusantara https://t.co/aQXduIeWrc,positive
@Tan_Mar3M: Coba istana adakan poling. \n\nBersediakah ASN junto PNS pusat pindah ke IKN?.,negative
Tiga Manfaat Besar IKN Untuk Perekonomian Indonesia\n.\nSumatera Utara\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/hjOppUiCyI,positive
@ojiyuu: @Mdy_Asmara1701 Mengapa rakyat ingin Anies jadi Presiden? Rakyat tidak butuh IKN Esemka atau roket yg dikasih tulisan ekonomi\xe2\x80\xa6,negative
Kepulauan Bangka Belitung mendukung penuh pembangunan IKN\n\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/RkE2qmZFGa,positive
Membuka lapangan kerja baru masyarakat Aceh mendukung IKN Nusantara\n\xe2\x9d\xa4\xef\xb8\x8f Aceh Hadir Mendukung\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/PEe9NMRErS,positive
@KemenPU: Halo #SahabatPUPR! Siapa disini yang sering update progres pembangunan Ibu Kota Negara (IKN) Nusantara di Kalimantan Timur?\xe2\x80\xa6,positive
Konsep yang menarik nih IKN kita yang membanggakan\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/ZEjdl9WD6q,positive
@Opposih6890bio: @FGelael @maryshelparaiso Arek Jawa Timur antusias sambut IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6,positive
#SahabatPP  Balikpapan \xe2\x80\x93 \xe2\x80\x9cPemerintah berkomitmen bahwa pembangunan di IKN akan berjalan beriringan dengan pemuliha\xe2\x80\xa6 https://t.co/hEMcvxoJmL,positive
Pembangunan IKN berkonsep Green City\n\nDaerah Istimewa Yogyakarta\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/7L4HgfrtoE,positive
@Nien1708: Terkait pembangunan Ibu Kota Negara Nusantara di Provinsi Kalimantan Timur Indonesia terus menjalin kerja sama dengan banyak\xe2\x80\xa6,positive
Wapres Ma\xe2\x80\x99ruf Amin Ajak Dubai Holding Berinvestasi di\xc2\xa0IKN https://t.co/S7xGXKumRO,positive
@riea_mariska86 Dukung IKN Nusantara,positive
IKN Nusantara bantu tingkatkan ekonomi kreatif! Jambi #KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/2znNJ1nRHa,positive
Pembangunan IKN berkonsep Green City. Dukung Pembangunan IKN\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/6sbf3zjwoM,positive
@riea_mariska86 Dukung Pembangunan IKN menjadi simbol kemajuan peradaban bangsa,positive
@MWLOrg Sekalian promosiin ikn . Tarik Investor .180 tahun.mantappp,negative
Segera masuk bursa BSBK siap tangkap peluang bisnis properti di IKN https://t.co/jYKNJJqHLN #Terbaru #berita\xe2\x80\xa6 https://t.co/fbXDvYe6Fd,positive
@StephanChain2: IKN Nusantara Untuk kesejahteraan rakyat \n #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNting\xe2\x80\xa6,positive
PGI Kukar dukung MPR RI keluarkan ketetapan tentang IKN Nusantara. \nSumatera Utara\n#KotaDuniaUntukSemua\xe2\x80\xa6 https://t.co/imjzNcIKYY,positive
Daya tampung TPA Manggar hanya sampai 2026 https://t.co/K14jYufxJ1,negative
Indonesia akan semakin maju dengan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi\xe2\x80\xa6 https://t.co/yOEGxXSCyI,positive
@forjakeu @Revenge00810455 Pembangunan IKN Nusantara menjadi simbol kemajuan Indonesia,positive
@teguhsd IKN... Ih Ko Ngeyel,negative
Dari pertemuan di Arab Saudi akan berpeluang banyak masuknya investasi ke IKN #b20 #arsjadrasjid #IKNnusantara\xe2\x80\xa6 https://t.co/JWIDuJ3dGw,positive
@Kiyai_MarufAmin: Pada kesempatan ini saya mengajak Dubai Holding untuk menanamkan investasi pada sejumlah sektor di Indonesia. Mulai d\xe2\x80\xa6,positive
@WagimanDeep212_ @jokowi Sdh bener dibangun IKN,positive
@NandaShanum: @KathyJo49714916 @BergetarNusa @maryshelparaiso Masyarakat Jawa Timur juga optimis dukung pembangunan IKN #JokowiBapakInfr\xe2\x80\xa6,positive
@galerifitri @Revenge00810455 IKN menjadi kota cerdas dan ramah lingkungan,positive
Dibangunnya IKN Nusantara di dukung semua elemen masyarakat #KotaDuniaUntukSemua #IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/24k0Y7vwtp,positive
Jika bapak President seorang yg juga dpt merasakakan kesusahan dan penderitaan Rakyat sebaiknya Proyek IKN ditunda\xe2\x80\xa6 https://t.co/EYEvJ9O1pa,negative
@OiCoffe: @Opposih6890bio @maryshelparaiso Pembangunan IKN berdampak positivepada pembangunan dan ekonomi. Arek Jawa Timur dukung pemban\xe2\x80\xa6,positive
IKN Nusantara merepresentasikan bangsa yang unggul\n#KotaDuniaUntukSemua\n#IKNSejahterakanIndonesia\xe2\x80\xa6 https://t.co/0056g73RCN,positive
@Opposih6890bio @FGelael @maryshelparaiso Pembangunan IKN meningkatkan ekonomi masyarakat warga Jawa Timur dukung\xe2\x80\xa6 https://t.co/rnNTFkErWg,positive
Tanah hutan hampir semua nya dikuasai oleh para kapitalis baik lokal maupun luar ko sekarang tanah di IKN di obral\xe2\x80\xa6 https://t.co/GV11SfbZTr,negative
Indra Karya Garap Proyek Infrastruktur Dasar di IKN Nusantara https://t.co/JacoK7Dl1,positive
@d1eonDon Buzzerp senyap kl urusan IKN,negative
@Joane24641240 Pembangunan IKN nusantara dapat memberikan dampak positiveuntuk Indonesia \n\xe2\x9d\xa4\xef\xb8\x8f Aceh Hadir Mendukung\xe2\x80\xa6 https://t.co/iYN7zErxSH,positive
Wapres Temui Bos Dubai Holding Maruf Amin Ajak Kerja Sama Industri Halal hingga IKN Nusantara\n \n#IKN #IKNNusantara\xe2\x80\xa6 https://t.co/E7jqRLELUL,positive
